postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
SW156UD,SW15 6UD,SW,78.1,97.4,593,,11.7,79,115.7,593,20,16,39,,1,17.7,19.2,39,0,0,0,3,13,1,14,380,199,,89,417,388,0
SW156UE,SW15 6UE,SW,79.7,84.3,156,8,,89.4,89.4,,10,13.6,29.33,1,,14.5,14.5,,0,0,1,0,15,0,15,538,373,192,,525,525,
SW156UF,SW15 6UF,SW,74.9,115.2,460,8,18,87.2,122.5,417,12,15.8,36,1,7,14.3,16.6,36,0,0,1,1,25,3,28,488,311,70,488,494,468,257
SW156UG,SW15 6UG,SW,76.1,188.1,1096,9,16.3,83.7,234.3,535.6,17.1,18.2,49,0,1,14.9,22.8,38.6,0,0,1,3,10,5,15,464,360,288,111,470,515,605
SW156UH,SW15 6UH,SW,39.8,40,76.33,7,21,48,48,,8.6,9,20,1,4.5,11,11,,0,0,2,2,13,0,13,471,246,92,31,597,597,
SW156UJ,SW15 6UJ,SW,66.7,60.7,79.66,,14,65.9,65.9,,19.8,15.5,20,,1,17.1,17.1,,0,0,0,1,9,0,9,431,99,,32,427,427,
SW156UP,SW15 6UP,SW,79.7,168.1,1096,4,14,96,184.8,518,20,22.7,49.98,1,1,19.3,25,46.3,0,1,0,1,15,4,19,594,292,38,0,596,560,427
SW156UQ,SW15 6UQ,SW,107,206.5,593,,16,123.3,227.7,593,16.9,19.1,39,,7,15.1,20.4,39,0,0,0,1,7,2,9,305,114,,3,389,304,7
SW156UR,SW15 6UR,SW,107,152.2,593,,,95.4,152.2,417.3,20,22.1,49.95,,,17.9,22.1,41.7,0,0,0,0,14,3,17,504,432,,,435,444,489
SW156UT,SW15 6UT,SW,132.9,151.2,327.84,,,126,151.3,328,20.3,23.7,49.93,,,20,23.8,50,0,0,0,0,7,1,8,459,421,,,346,459,1254
SW156UU,SW15 6UU,SW,78.1,111.3,331,,14,96.8,121.5,331,19.5,17.1,36,,1,16.8,18.8,36,0,0,0,2,17,2,19,483,333,,103,457,497,840
SW156UX,SW15 6UX,SW,54.8,56,79.91,,12,67,67,,10,12.1,20,,1,15,15,,0,0,0,1,4,0,4,442,497,,247,491,491,
SW156UY,SW15 6UY,SW,48.4,58.8,107,8.5,,69.9,69.9,,10,8.9,16.13,0.5,,10.7,10.7,,0,0,2,0,9,0,9,458,432,0,,509,509,
SW156UZ,SW15 6UZ,SW,62.9,98.1,593,7,15,90.4,129.5,462,10,12.3,39,1,1,14,16.5,37.5,0,1,1,5,17,2,19,583,451,90,63,716,679,365
SW156XE,SW15 6XE,SW,53.4,47.3,75.95,,13.5,64.3,64.3,,9.8,8.7,15.61,,1,12.5,12.5,,0,0,0,2,4,0,4,91,83,,65,104,104,
SW156XF,SW15 6XF,SW,73.7,86.4,205,,12,94.8,94.8,,14.3,14,21,,1,15.4,15.4,,0,0,0,1,9,0,9,544,440,,24,601,601,
SW156XG,SW15 6XG,SW,68.3,65,133.45,8,18.5,72.8,72.8,,18.5,14.2,20,1,4,16.1,16.1,,0,0,1,2,19,0,19,411,319,5,199,455,455,
SW156XP,SW15 6XP,SW,71.5,83.4,331,7,22,79,88.7,331,18.5,16.7,36,5,3,16.9,17.6,36,0,0,1,1,25,1,26,491,396,0,1078,456,450,307
SW156XQ,SW15 6XQ,SW,76.3,98.2,331,9,,92.8,114.5,331,11.7,14.5,36,0.5,,15.1,17,36,0,0,2,0,10,1,11,696,702,43,,735,751,908
SW156XR,SW15 6XR,SW,40,47.9,71.95,,14,51.2,51.2,,11.1,12.9,20,,1,14.1,14.1,,0,0,0,1,10,0,10,163,126,,97,170,170,
SW161AA,SW16 1AA,SW,66.7,53.5,79.67,6.3,11.5,67.6,67.6,,17.9,12.8,20,0.7,1,16.5,16.5,,0,1,2,2,16,0,16,528,351,46,170,630,630,
SW161AB,SW16 1AB,SW,78,77.8,158.57,,22.3,86.2,86.2,,20,18.3,30,,1.3,20.9,20.9,,0,0,0,3,20,0,20,557,466,,285,598,598,
SW161AD,SW16 1AD,SW,40.6,38.4,53.81,,20.7,44.3,44.3,,7.2,6.6,8.61,,4.3,7.4,7.4,,0,0,0,3,9,0,9,712,575,,546,767,767,
SW161AE,SW16 1AE,SW,73.7,65.7,80,,,65.6,65.6,,19.5,17.3,20,,,17.3,17.3,,0,0,0,0,17,0,17,679,853,,,679,679,
SW161AF,SW16 1AF,SW,68.6,59.4,78.12,,21,63.4,63.4,,17.1,14.5,20,,2.5,15.8,15.8,,0,0,0,2,19,0,19,475,458,,252,499,499,
SW161AG,SW16 1AG,SW,42.8,45.6,76.33,5,20,52.3,52.3,,8.6,9.8,20,1,2,11.7,11.7,,0,1,0,6,29,0,29,581,429,436,438,616,616,
SW161AJ,SW16 1AJ,SW,65.3,56.9,79.99,,22,61.5,61.5,,15.2,14,20,,2,15.5,15.5,,0,0,0,3,23,0,23,478,464,,343,496,496,
SW161AL,SW16 1AL,SW,71,59.5,79.67,,22,72.2,72.2,,18.4,14.6,20,,5.5,17.7,17.7,,0,0,0,2,6,0,6,454,155,,59,586,586,
SW161AN,SW16 1AN,SW,40,39.7,59.07,,19,45.1,45.1,,7.1,6.9,12.37,,1,8.5,8.5,,0,0,0,4,15,0,15,583,469,,212,643,643,
SW161AP,SW16 1AP,SW,66.8,66.2,79.67,,,66.3,66.3,,17.5,16.1,20,,,16.1,16.1,,0,0,0,0,20,0,20,531,468,,,531,531,
SW161AQ,SW16 1AQ,SW,39.1,38.6,48.23,,29,39.5,39.5,,7.2,6.8,8.22,,7,6.8,6.8,,0,0,0,1,11,0,11,614,569,,646,611,611,
SW161AR,SW16 1AR,SW,77.8,73.7,159.96,7,17.4,93.9,93.9,,19.5,15.8,30.03,1,1,21,21,,0,0,1,11,34,0,34,777,451,195,364,905,905,
SW161AS,SW16 1AS,SW,77.1,84.8,293.45,8,14.7,100.7,100.7,,19.5,19,49.93,1,4,22.6,22.6,,0,0,1,3,18,0,18,553,376,334,450,582,582,
SW161AT,SW16 1AT,SW,33.2,32.7,78.11,9.2,20.1,45.6,45.6,,5.9,6.8,19.53,0.8,3,10.3,10.3,,0,0,5,8,17,0,17,488,285,233,246,649,649,
SW161AW,SW16 1AW,SW,78.1,62.5,79.67,8,,71.7,71.7,,20,15.7,20,0,,18.3,18.3,,0,0,1,0,6,0,6,348,295,0,,406,406,
SW161AX,SW16 1AX,SW,57.7,53.6,71.14,,14,61.6,61.6,,12.2,13,19.92,,5,14.4,14.4,,0,0,0,1,5,0,5,312,149,,132,348,348,
SW161AY,SW16 1AY,SW,39.9,52.4,156.13,,19.8,64.1,64.1,,10,12.6,29.3,,2.6,16.1,16.1,,0,0,0,5,14,0,14,488,210,,581,455,455,
SW161BA,SW16 1BA,SW,39.1,34.3,52.16,9,,40.8,40.8,,8.9,7.4,9.76,1,,9,9,,0,0,1,0,4,0,4,945,1066,389,,1084,1084,
SW161BB,SW16 1BB,SW,67.4,55.6,79.91,,15.6,66.1,66.1,,19.8,13.6,20,,1,16.9,16.9,,0,0,0,5,19,0,19,314,211,,125,348,348,
SW161BJ,SW16 1BJ,SW,39.4,58.4,306.59,4,18.1,75.2,86.8,307,10,12.1,45.63,0.3,1,18.1,19.4,46,1,1,1,10,19,1,20,660,386,1,62,938,893,32
SW161BS,SW16 1BS,SW,78.1,89.1,322.1,,,75.4,89.1,322,19.8,19.1,49.92,,,17.3,19.1,50,0,0,0,0,17,1,18,726,422,,,631,726,2339
SW161BW,SW16 1BW,SW,78.1,74.1,160.02,,20,76.8,76.8,,19.5,16.4,30.02,,1,17.1,17.1,,0,0,0,1,20,0,20,672,450,,151,698,698,
SW161DA,SW16 1DA,SW,78.1,57,79.91,6,18,75.6,75.6,,19.5,13.4,20,1,1,18.9,18.9,,0,0,1,3,9,0,9,402,305,0,47,430,430,
SW161DB,SW16 1DB,SW,76.1,58.8,79.67,9,14,67.5,67.5,,20,14.7,20,1,1,17.3,17.3,,0,0,1,1,11,0,11,187,137,58,164,184,184,
SW161DD,SW16 1DD,SW,153,275,1000,,,108,275,776,20,25.8,49.92,,,20.2,19.3,16.7,0,0,0,0,9,3,12,933,582,,,878,700,165
SW161DG,SW16 1DG,SW,50,150.1,1000,9,20.1,97.3,222.8,750,1.2,1.2,1.26,1,1.2,0,0,0,0,0,1,28,42,10,52,222,193,532,179,0,0,0
SW161DJ,SW16 1DJ,SW,79.7,200.2,1000,9,28,94.3,212.8,666.7,19.4,16.5,29.97,0,6,10.5,8.3,0,0,0,1,1,23,6,29,629,551,0,152,376,298,0
SW161DL,SW16 1DL,SW,78.1,169.5,1000,9,18.3,94.8,185.2,800,19.5,14.3,30.5,1,1.3,7,6.1,0,0,0,1,3,34,5,39,384,271,27,37,177,154,0
SW161DN,SW16 1DN,SW,78.1,83,300.79,9,20.7,84.9,93.9,301,19.5,18,48.67,1,1,19.7,20.9,49,0,0,1,3,23,1,24,638,527,356,230,705,700,587
SW161DR,SW16 1DR,SW,78.4,62.4,79.67,,20.3,73.8,73.8,,20,15.1,20,,1.7,18.7,18.7,,0,0,0,3,11,0,11,336,63,,55,383,383,
SW161EA,SW16 1EA,SW,79.7,94.6,159.12,,16,101.3,101.3,,20,20.6,30.01,,1,22.3,22.3,,0,0,0,1,12,0,12,1105,774,,435,1161,1161,
SW161EE,SW16 1EE,SW,20.8,19.2,23.39,,19.3,,,,1.2,1.2,1.3,,1.2,,,,0,0,0,11,0,0,0,246,174,,246,,,
SW161EG,SW16 1EG,SW,60.1,74.1,500,,20.6,77.2,88.6,500,12,11.2,20,,1.7,11,10.7,0,0,0,0,10,36,1,37,444,382,,294,375,365,0
SW161EH,SW16 1EH,SW,78.1,173.6,1000,,21.3,85.4,187.8,714.3,19.5,16.1,20,,2.5,13.6,11.4,0,0,0,0,4,36,7,43,764,574,,694,581,486,0
SW161EL,SW16 1EL,SW,69.4,61,74.97,,,61,61,,19.5,17.3,20,,,17.3,17.3,,0,0,0,0,9,0,9,710,485,,,710,710,
SW161EQ,SW16 1EQ,SW,56.5,43.8,79.67,6,18.5,69,69,,8.8,9.6,19.98,0.5,1,16.6,16.6,,0,1,1,2,5,0,5,179,94,47,110,260,260,
SW161EX,SW16 1EX,SW,24.4,46.4,79.67,,20,78.2,78.2,,1.2,9.5,20,,1,19.6,19.6,,0,0,0,6,5,0,5,186,75,,53,309,309,
SW161EY,SW16 1EY,SW,150,244.5,1000,,21.9,126.9,350,833.3,1.2,1.1,1.24,,1.1,0,0,0,0,0,0,9,13,6,19,229,44,,229,0,0,0
SW161EZ,SW16 1EZ,SW,62.7,187.8,1000,,18.3,82.9,214.5,916.7,14.6,12.2,20,,1,8.2,6.9,0,0,0,0,3,16,3,19,219,198,,143,124,104,0
SW161HA,SW16 1HA,SW,37.4,103.7,1000,3,21.1,106.3,175,1000,1.2,1.8,10,0,1.2,0.8,0.8,0,0,1,0,10,12,1,13,202,171,0,215,23,21,0
SW161HD,SW16 1HD,SW,150,236.3,1000,,22.6,125,319.4,708.3,1.1,1.1,1.26,,1.1,0,0,0,0,0,0,7,12,6,18,220,134,,220,0,0,0
SW161HE,SW16 1HE,SW,50,86.5,500,,22.8,110,134.4,500,1.2,1.2,1.27,,1.2,0,0,0,0,0,0,12,15,1,16,159,107,,146,0,0,0
SW161HJ,SW16 1HJ,SW,75.3,66.8,159.67,8,21.3,76.4,76.4,,14.5,14.1,30.01,1,3.8,16.3,16.3,,0,0,1,4,25,0,25,472,260,130,143,520,520,
SW161HP,SW16 1HP,SW,49.3,51.8,75.63,,20,59.8,59.8,,10,12.2,20,,1,15,15,,0,0,0,1,4,0,4,620,690,,731,592,592,
SW161HS,SW16 1HS,SW,60.4,44.8,76.19,6.5,16.5,67,67,,14.2,11,20,1,1,17.7,17.7,,0,1,1,2,6,0,6,520,300,11,203,795,795,
SW161JA,SW16 1JA,SW,40,51.5,158.77,7.1,15.8,78.1,78.1,,10,11.2,29.99,0.8,1.1,18.1,18.1,,1,0,8,17,38,0,38,401,373,121,256,511,511,
SW161JB,SW16 1JB,SW,73.7,68.9,329.95,8,17.2,81.6,96.1,329,18.4,14.1,49.99,1,1,18.9,20.7,50,0,0,5,12,32,2,34,540,396,274,232,653,656,711
SW161JD,SW16 1JD,SW,78.9,75.5,79.91,,,75.5,75.5,,20,19.1,20,,,19.1,19.1,,0,0,0,0,14,0,14,443,413,,,443,443,
SW161JE,SW16 1JE,SW,75.4,68,79.67,,,68,68,,19.5,17.5,20,,,17.6,17.6,,0,0,0,0,18,0,18,540,378,,,510,510,
SW161JF,SW16 1JF,SW,72.6,69.7,154.26,5,12,84.9,84.9,,19.5,15.1,29.7,1,1,18.8,18.8,,0,0,1,1,8,0,8,710,732,0,732,707,707,
SW161JG,SW16 1JG,SW,68.1,73.1,318.9,9,15.5,68.9,83.6,319,19.1,17.3,49.39,1,5.5,17.7,19.5,49,0,0,1,2,16,1,17,411,369,17,516,384,422,1033
SW161JH,SW16 1JH,SW,72.3,60.9,158.83,7,16.6,84,84,,15.4,12.9,30.01,1,1.1,19,19,,0,0,2,20,43,0,43,516,415,396,336,570,570,
SW161JJ,SW16 1JJ,SW,79.7,91.5,213.01,,,91.5,91.5,,20,21.7,49.83,,,21.7,21.7,,0,0,0,0,21,0,21,534,467,,,509,509,
SW161JN,SW16 1JN,SW,42.3,45.6,73.53,,19,49.8,49.8,,7.7,8.4,19.05,,2.7,9.3,9.3,,0,0,0,3,19,0,19,505,401,,391,497,497,
SW161JQ,SW16 1JQ,SW,74.4,58.2,128,8,17.3,79.4,79.4,,19.5,13.3,24.73,1,1.2,19.4,19.4,,0,0,1,6,14,0,14,687,627,47,444,836,836,
SW161JY,SW16 1JY,SW,39.1,32.5,58.26,5,16.8,47.7,47.7,,5.5,5.4,10,1,1.6,8.7,8.7,,0,0,1,5,7,0,7,114,102,102,53,159,159,
SW161LD,SW16 1LD,SW,79.6,66.7,80,,20,78.4,78.4,,19.8,16,20,,0.5,19.8,19.8,,0,0,0,2,8,0,8,563,611,,49,691,691,
SW161LE,SW16 1LE,SW,75,66.6,79.67,,,66.6,66.6,,19.5,17,20,,,17.1,17.1,,0,0,0,0,16,0,16,686,547,,,686,686,
SW161LG,SW16 1LG,SW,56.3,55,97.79,6,20.5,58.4,58.4,,14.4,13.7,20,1,11,14.2,14.2,,0,0,1,2,35,0,35,649,532,383,1073,632,632,
SW161LJ,SW16 1LJ,SW,52.5,50.3,71.19,,23,54.5,54.5,,7.4,7.8,13.97,,1,8.8,8.8,,0,0,0,2,13,0,13,550,405,,75,623,623,
SW161LN,SW16 1LN,SW,61.3,60.3,78.1,,,60.2,60.2,,15.3,13.8,19.53,,,13.8,13.8,,0,0,0,0,5,0,5,831,1029,,,831,831,
SW161LP,SW16 1LP,SW,78.1,80.6,159.82,,14,82.8,82.8,,19.5,18.6,30.03,,1,19.2,19.2,,0,0,0,1,30,0,30,657,446,,39,677,677,
SW161LQ,SW16 1LQ,SW,54.8,57.9,79.46,,,57.8,57.8,,10,14,20,,,14,14,,0,0,0,0,5,0,5,652,647,,,652,652,
SW161LR,SW16 1LR,SW,39.8,41.3,78.12,,21.8,51.1,51.1,,10,10.2,20,,3.4,13.6,13.6,,0,0,0,5,10,0,10,451,252,,102,581,581,
SW161LS,SW16 1LS,SW,46.4,39.9,63.75,,14.8,49.9,49.9,,8.1,6.6,12.68,,0.8,8.9,8.9,,0,0,0,4,10,0,10,660,753,,56,902,902,
SW161LW,SW16 1LW,SW,78.1,80.4,324.2,,18.5,92.2,99.2,324,20,17,49.32,,1.1,21,21.9,49,0,0,0,10,32,1,33,433,243,,124,521,513,263
SW161LY,SW16 1LY,SW,60,57.5,144.86,9,18.5,65.3,65.3,,17.5,14.1,20,3.5,3.5,16.2,16.2,,0,0,2,8,52,0,52,570,472,347,294,611,611,
SW161LZ,SW16 1LZ,SW,54.8,59.7,148.46,,14.7,66.5,66.5,,18.2,14,20,,1,15.9,15.9,,0,0,0,3,20,0,20,479,226,,78,539,539,
SW161NA,SW16 1NA,SW,78.1,102.7,325.44,3,,93.2,109.8,325,19.5,21.2,49.98,1,,20.5,22.6,50,0,1,0,0,13,1,14,559,333,133,,566,590,902
SW161NB,SW16 1NB,SW,78.9,295.5,1000,,,68.3,295.5,750,19.8,17.3,20,,,17.3,11.5,0,0,0,0,0,4,2,6,630,681,,,630,420,0
SW161NE,SW16 1NE,SW,54.8,51.5,74.06,,17,60.3,60.3,,10,11.7,19.53,,1,14.3,14.3,,0,0,0,1,4,0,4,702,432,,43,867,867,
SW161NF,SW16 1NF,SW,80.3,80,159.09,6,16,102.4,102.4,,16.5,14.6,29.99,1,1,19.1,19.1,,0,0,1,2,9,0,9,492,292,162,88,619,619,
SW161NG,SW16 1NG,SW,76.3,87.1,328.58,,21,76.2,99.2,329,19.5,17,49.97,,1,16.9,19.9,50,0,0,0,2,10,1,11,640,361,,354,725,692,361
SW161NH,SW16 1NH,SW,77,79.3,193.72,,20,91.8,91.8,,19.5,17.3,41.31,,1,20.7,20.7,,0,0,0,4,19,0,19,504,489,,143,553,553,
SW161NJ,SW16 1NJ,SW,76.4,99.5,328.04,,14,80,103.6,328,20,21.1,49.96,,1,19.2,22.1,50,0,0,0,1,19,2,21,651,437,,8,634,681,1128
SW161NL,SW16 1NL,SW,78.1,112.3,327.78,,22,91.9,117.4,321,19.5,22.1,49.94,,1,19.9,23.2,50,0,0,0,1,16,2,18,519,546,,42,561,546,423
SW161NQ,SW16 1NQ,SW,79.7,93.6,159.2,,,93.6,93.6,,20,20.7,30.01,,,20.8,20.8,,0,0,0,0,12,0,12,555,291,,,555,555,
SW161NR,SW16 1NR,SW,39.8,41.8,79.67,7.8,10,60.1,60.1,,10,10.2,20,0.8,1,15.4,15.4,,0,0,5,1,11,0,11,279,182,109,159,342,342,
SW161NS,SW16 1NS,SW,40,46.2,80,6,23,57.9,57.9,,10,12,20,0.8,12,14.9,14.9,,1,0,4,1,19,0,19,455,312,126,34,563,563,
SW161NT,SW16 1NT,SW,50.5,59.5,159.96,4,,68.7,68.7,,13.2,14,30.04,0.5,,16.3,16.3,,0,2,0,0,12,0,12,549,556,98,,624,624,
SW161NU,SW16 1NU,SW,76,67.5,159.17,5.5,15,75.2,75.2,,19.5,15.8,30,1,1,17.7,17.7,,0,1,1,1,23,0,23,617,375,82,28,689,689,
SW161NX,SW16 1NX,SW,53.3,71.2,159.15,9,,74.5,74.5,,11.9,16.9,49.48,1,,17.7,17.7,,0,0,1,0,19,0,19,482,140,0,,457,457,
SW161NY,SW16 1NY,SW,8.9,22.2,327.43,7.6,11.9,66.5,153.3,327,1.1,3.4,49.93,0.9,1.1,15,26.7,50,1,0,21,7,2,1,3,222,109,145,173,322,380,497
SW161NZ,SW16 1NZ,SW,43.2,44.7,72.8,9,10,54.7,54.7,,10,10.9,20,1,1,13.7,13.7,,0,0,1,1,7,0,7,370,237,5,184,449,449,
SW161PH,SW16 1PH,SW,40,61.1,460,5,17,63.8,92.1,460,10,10.7,36,0.7,1,15.5,16.9,36,1,0,2,6,13,1,14,390,252,22,39,455,480,807
SW161PN,SW16 1PN,SW,72.4,64.2,79.91,,20,69.8,69.8,,19.5,16.4,20,,1,18.3,18.3,,0,0,0,1,8,0,8,401,401,,125,435,435,
SW161PS,SW16 1PS,SW,61.7,78.3,159.02,,21.3,93.8,93.8,,19.1,17.3,29.98,,1,21.7,21.7,,0,0,0,3,11,0,11,586,502,,94,720,720,
SW161QB,SW16 1QB,SW,59.8,55.1,79.67,,18.4,65.3,65.3,,16.2,13.1,20,,1,16.5,16.5,,0,0,0,5,18,0,18,469,265,,103,571,571,
SW161QD,SW16 1QD,SW,51.8,57.3,156.08,,22,59.7,59.7,,10,12.8,29.32,,6,13.3,13.3,,0,0,0,2,29,0,29,577,381,,360,592,592,
SW161QE,SW16 1QE,SW,54.8,49.7,79.91,7,15.9,68.7,68.7,,10,11.8,20,1,1.9,17.3,17.3,,0,0,1,10,20,0,20,565,397,414,291,681,681,
SW161QF,SW16 1QF,SW,64.2,58.7,79.67,7,27,63.5,63.5,,18.6,15.5,20,1,9,16.6,16.6,,0,0,1,2,24,0,24,481,452,105,437,501,501,
SW161QG,SW16 1QG,SW,36.2,34.9,68.42,,11.7,44.9,44.9,,9.9,7.3,14.05,,1,10,10,,0,0,0,3,7,0,7,425,253,,199,522,522,
SW161QH,SW16 1QH,SW,37.4,43.1,72.7,,14,47.3,47.3,,11,12.1,19.53,,1,13.7,13.7,,0,0,0,1,7,0,7,547,434,,29,621,621,
SW161QJ,SW16 1QJ,SW,47.3,43.5,79.67,6.8,14,59,59,,10,10.4,20,1,1.7,14.8,14.8,,0,1,3,23,53,0,53,518,342,394,154,665,665,
SW161QL,SW16 1QL,SW,21.5,36.2,78.12,6.3,16.3,64.9,64.9,,5.6,8.9,20,1,3.6,16.5,16.5,,0,1,2,7,8,0,8,467,334,109,311,738,738,
SW161QN,SW16 1QN,SW,55.7,53.8,78.12,,12,56.3,56.3,,14.6,14.1,20,,1,14.8,14.8,,0,0,0,1,17,0,17,774,503,,71,816,816,
SW161QP,SW16 1QP,SW,73.6,51.7,79.91,,15.1,67.7,67.7,,19.5,12.7,20,,1.9,17.4,17.4,,0,0,0,7,16,0,16,444,287,,59,613,613,
SW161QR,SW16 1QR,SW,56.9,47.4,76.11,6,19.3,61.4,61.4,,13.3,11.8,20,1,3,16,16,,0,0,1,4,11,0,11,265,46,2,320,268,268,
SW161QS,SW16 1QS,SW,39.1,41,79.67,9.3,13,67.4,67.4,,9.8,9.3,20,1,1,16.8,16.8,,0,0,3,6,10,0,10,407,265,296,160,588,588,
SW161QT,SW16 1QT,SW,58.2,53.6,79.66,,10,62.2,62.2,,15,13.5,20,,1,16,16,,0,0,0,1,5,0,5,376,351,,250,401,401,
SW161QW,SW16 1QW,SW,40,46.7,79.66,8.5,13.2,53.9,53.9,,10,11.3,20,1,1,13.4,13.4,,0,0,2,5,34,0,34,532,472,21,280,583,583,
SW161QY,SW16 1QY,SW,16.4,34,77.51,2.5,14.1,60.8,60.8,,1.2,8.4,20,0.5,1.1,17.3,17.3,,0,2,0,9,9,0,9,473,368,185,183,829,829,
SW161RB,SW16 1RB,SW,52.5,47.6,79.91,9.3,13.8,68.4,68.4,,10,11.3,20,1,1.5,17.3,17.3,,0,0,3,4,12,0,12,291,270,135,321,296,296,
SW161RD,SW16 1RD,SW,72.3,56.5,80,,15.6,66.2,66.2,,19.5,14.7,20,,4.2,17.3,17.3,,0,0,0,10,42,0,42,444,333,,284,472,472,
SW161RE,SW16 1RE,SW,54.8,45.6,79.67,6,14.5,68.1,68.1,,10,11,20,0.5,1,17.7,17.7,,0,0,2,4,9,0,9,273,300,116,125,373,373,
SW161RF,SW16 1RF,SW,47.3,45.4,79.67,8.5,16,63.3,63.3,,11.9,11.6,20,1,5.3,16,16,,0,0,2,3,9,0,9,515,366,50,79,592,592,
SW161RJ,SW16 1RJ,SW,11.7,10.7,13.67,6.5,12,,,,0.8,0.9,1.18,1,1,,,,0,1,1,6,0,0,0,144,104,17,138,,,
SW161RL,SW16 1RL,SW,70.8,61.8,79.66,,,61.8,61.8,,19.5,16.2,20,,,16.2,16.2,,0,0,0,0,10,0,10,743,428,,,743,743,
SW161RR,SW16 1RR,SW,65.7,66.5,79.67,,,66.5,66.5,,18.5,17.5,20,,,17.5,17.5,,0,0,0,0,6,0,6,1338,1281,,,1338,1338,
SW161RT,SW16 1RT,SW,54.8,49.8,66.19,,13,53.5,53.5,,10,11.6,20,,1,12.7,12.7,,0,0,0,1,10,0,10,284,244,,145,298,298,
SW161RW,SW16 1RW,SW,40,55.9,159.93,1.7,15,65.5,65.5,,10,12.9,30.01,0.3,1,15.3,15.3,,2,1,0,3,30,0,30,270,160,76,57,302,302,
SW161RX,SW16 1RX,SW,39.9,43.4,71.7,9,12,49.3,49.3,,10,12.2,20,1,1,14.2,14.2,,0,0,2,1,17,0,17,163,40,15,64,187,187,
SW161RZ,SW16 1RZ,SW,38.6,55.3,324.29,7,13,44.9,72.8,324,9.3,10.2,49.35,1,1,9.9,13.8,49,0,0,1,3,9,1,10,189,47,13,30,203,255,723
SW161SA,SW16 1SA,SW,75,66.6,79.67,,,66.6,66.6,,20,17.1,20,,,17.1,17.1,,0,0,0,0,14,0,14,450,340,,,450,450,
SW161SD,SW16 1SD,SW,56.7,50.8,124.83,1,15.5,65.5,65.5,,10.6,11.4,20,0,3,14.8,14.8,,1,0,0,4,13,0,13,466,176,18,99,613,613,
SW161SE,SW16 1SE,SW,62.1,61.8,154.11,7,,80,80,,17.3,13.2,19.53,1,,17.2,17.2,,0,0,2,0,6,0,6,545,526,295,,629,629,
SW161SF,SW16 1SF,SW,69.2,56.5,78.09,,14,60.8,60.8,,19.5,14.5,20,,1,15.9,15.9,,0,0,0,1,10,0,10,614,589,,295,646,646,
SW161SG,SW16 1SG,SW,44.3,46.3,78.12,,16.8,58.2,58.2,,14.9,12.3,19.53,,4,15.6,15.6,,0,0,0,4,10,0,10,722,277,,241,842,842,
SW161SH,SW16 1SH,SW,38.9,36.4,65.61,5,18,48,48,,10,10.4,17.93,1,15,12.4,12.4,,0,1,1,1,7,0,7,735,387,126,428,953,953,
SW161SJ,SW16 1SJ,SW,46.1,41.2,69.96,7.5,,58,58,,14.8,11.9,20,1,,17.5,17.5,,0,0,2,0,4,0,4,307,194,97,,335,335,
SW161SL,SW16 1SL,SW,34.6,37.1,61.81,,22,52,52,,9,7.9,10.35,,6.3,9.3,9.3,,0,0,0,3,3,0,3,405,452,,454,357,357,
SW161SN,SW16 1SN,SW,65.1,61.7,79.67,,11,69,69,,18.9,16.3,20,,1,18.4,18.4,,0,0,0,1,7,0,7,694,655,,12,791,791,
SW161SP,SW16 1SP,SW,54.8,47.5,79.67,7,,65.4,65.4,,15.2,11.6,20,0.5,,16.4,16.4,,0,0,4,0,9,0,9,643,275,77,,895,895,
SW161SQ,SW16 1SQ,SW,54.8,42.8,71.09,9,12,64.7,64.7,,10,9.9,20,1,1,16,16,,0,0,1,1,3,0,3,155,165,182,81,170,170,
SW161ST,SW16 1ST,SW,78.1,74.7,79.91,,,74.7,74.7,,19.8,19.7,20,,,19.7,19.7,,0,0,0,0,6,0,6,634,626,,,634,634,
SW161SW,SW16 1SW,SW,56.7,46.9,79.91,7.5,12,64.4,64.4,,12.4,11.7,20,0.8,1,16.7,16.7,,0,0,4,1,11,0,11,588,338,81,67,819,819,
SW161SY,SW16 1SY,SW,71,61.3,78.12,,14,66.7,66.7,,19.5,15,20,,1,16.6,16.6,,0,0,0,1,9,0,9,338,195,,192,354,354,
