postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
NW101AE,NW10 1AE,NW,69.8,61.6,77.33,,,61.6,61.6,,14.7,14.9,20,,,14.9,14.9,,0,0,0,0,8,0,8,606,308,,,606,606,
NW101AG,NW10 1AG,NW,68.4,63.2,79.67,,,63.2,63.2,,19.5,15.7,20,,,15.7,15.7,,0,0,0,0,12,0,12,1183,705,,,1183,1183,
NW101AH,NW10 1AH,NW,56.3,56.6,78.12,7,,60.8,60.8,,10.4,13,20,1,,14.1,14.1,,0,0,1,0,12,0,12,734,608,459,,757,757,
NW101AJ,NW10 1AJ,NW,56.7,54.7,76.65,,,54.7,54.7,,17.7,16,20,,,15.9,15.9,,0,0,0,0,18,0,18,1021,1000,,,1021,1021,
NW101AL,NW10 1AL,NW,67.9,59.6,80,6,19,66.4,66.4,,19.5,16.2,20,1,8,18,18,,0,0,1,1,14,0,14,534,191,15,0,571,571,
NW101AN,NW10 1AN,NW,60.6,52.6,79.91,6.5,,56.4,56.4,,17.5,14.2,20,0.5,,15.3,15.3,,0,0,2,0,24,0,24,740,507,305,,776,776,
NW101AP,NW10 1AP,NW,51.3,53.3,76,,,53.3,53.3,,13.6,14.2,20,,,14.2,14.2,,0,0,0,0,23,0,23,665,446,,,665,665,
NW101AS,NW10 1AS,NW,78.1,60.5,79.96,4,,66.1,66.1,,19.5,15.5,20,1,,16.9,16.9,,0,1,0,0,10,0,10,863,449,255,,924,924,
NW101AT,NW10 1AT,NW,40,52.4,76.33,,,52.4,52.4,,10,12.8,20,,,12.9,12.9,,0,0,0,0,7,0,7,371,298,,,371,371,
NW101AU,NW10 1AU,NW,69.7,63.4,80,,,63.4,63.4,,19.5,16.4,20,,,16.4,16.4,,0,0,0,0,16,0,16,858,714,,,858,858,
NW101BA,NW10 1BA,NW,107,102.8,460,7.5,10.5,118.9,134.3,395.5,10,10.1,36,1,1,11.8,13.1,36,0,0,8,4,34,2,36,398,271,235,239,416,397,66
NW101BB,NW10 1BB,NW,107,86.4,205,7.6,,131.4,131.4,,10,8.8,21,0.9,,13.3,13.3,,0,2,14,0,28,0,28,249,220,154,,268,268,
NW101BD,NW10 1BD,NW,78.3,65.6,107,4.5,16,73.4,73.4,,19,14.4,20,0.5,10,15.8,15.8,,1,0,1,1,22,0,22,393,243,7,389,429,429,
NW101BF,NW10 1BF,NW,74.1,61.5,80,9,19,65.8,65.8,,19,14.8,20,1,1,16.1,16.1,,0,0,2,1,34,0,34,792,648,183,2247,762,762,
NW101BG,NW10 1BG,NW,55.9,52.4,79.67,6.5,16.8,61.1,61.1,,13.3,12.6,20,4.5,1.8,14.8,14.8,,0,1,1,5,31,0,31,646,441,795,569,649,649,
NW101BN,NW10 1BN,NW,53.3,51,79.14,1,,61,61,,13.5,13.1,20,0.5,,15.6,15.6,,2,0,0,0,10,0,10,289,251,49,,337,337,
NW101BS,NW10 1BS,NW,71.2,61.2,79.67,5,,65.5,65.5,,18.6,15.9,20,1,,17.1,17.1,,0,1,0,0,13,0,13,369,190,8,,397,397,
NW101BT,NW10 1BT,NW,67.7,61.7,79.91,,,61.7,61.7,,19.5,16.1,20,,,16,16,,0,0,0,0,25,0,25,547,551,,,547,547,
NW101BU,NW10 1BU,NW,64.5,58.9,79.91,2.5,,64.3,64.3,,18.1,15.1,20,0.5,,16.4,16.4,,1,1,0,0,21,0,21,335,242,124,,355,355,
NW101BX,NW10 1BX,NW,50.9,50,79.67,4,28,55.9,55.9,,10.3,12.2,20,1,5,13.8,13.8,,0,1,1,1,19,0,19,654,263,18,89,750,750,
NW101DN,NW10 1DN,NW,39.1,39.6,52.17,,18,41.2,41.2,,9.8,9,13.8,,2,9.6,9.6,,0,0,0,1,14,0,14,1091,811,,1131,1088,1088,
NW101DU,NW10 1DU,NW,78.1,60.5,79.67,4,,68.6,68.6,,19.5,15,19.98,1,,17,17,,0,1,0,0,7,0,7,457,433,555,,443,443,
NW101DY,NW10 1DY,NW,47.4,47,71.64,10,29,53.9,53.9,,10,11.9,19.53,1,8,13.8,13.8,,0,0,1,1,8,0,8,780,754,0,754,783,783,
NW101EB,NW10 1EB,NW,50.7,44.7,78.12,7.7,,58.5,58.5,,16.2,12.6,20,1,,17,17,,0,0,3,0,8,0,8,527,446,40,,710,710,
NW101ED,NW10 1ED,NW,7.8,16.4,55.18,6.8,,55,55,,1,3.9,15.78,1,,16,16,,0,1,3,0,1,0,1,725,561,765,,561,561,
NW101EE,NW10 1EE,NW,39.9,50,205,5.7,18,65.8,65.8,,10,9.8,21,0.8,8.3,12.4,12.4,,1,2,3,3,23,0,23,602,488,128,389,727,727,
NW101EG,NW10 1EG,NW,59,65.9,107,,,65.8,65.8,,10,13,20,,,13,13,,0,0,0,0,6,0,6,418,241,,,279,279,
NW101EH,NW10 1EH,NW,37.9,73.8,460,8,19.6,74.8,97.5,460,7.9,9.7,36,1,5,10.7,12.2,36,0,0,2,5,16,1,17,719,650,42,695,725,722,668
NW101EJ,NW10 1EJ,NW,47.5,67.2,460,7,21.3,64.3,83.2,460,10,12.4,36,6,4.2,14.1,15.1,36,0,0,1,6,20,1,21,599,441,259,754,509,485,0
NW101EL,NW10 1EL,NW,57.5,70.4,331,,12,61.7,72.9,331,10,12.9,36,,1,12.4,13.4,36,0,0,0,1,23,1,24,355,250,,82,336,337,366
NW101EN,NW10 1EN,NW,38.8,55.2,331,7.5,21.8,54.6,67.8,331,9.9,11,36,1,6.2,11.9,13,36,0,0,2,5,20,1,21,438,189,107,213,528,523,419
NW101EP,NW10 1EP,NW,39.8,75.1,460,7,18,78.3,98.4,460,9.3,10.5,36,1,7,11.7,13,36,0,0,4,3,18,1,19,665,600,436,929,502,567,1743
NW101EQ,NW10 1EQ,NW,43.3,59.2,331,7,22,56.2,63.8,331,10,12.5,36,1,7,12.6,13.3,36,0,0,1,3,35,1,36,696,360,67,603,707,721,1214
NW101ER,NW10 1ER,NW,60.4,78.2,460,,,62.3,78.2,460,16.1,15.6,36,,,14.8,15.6,36,0,0,0,0,24,1,25,589,551,,,600,589,318
NW101ET,NW10 1ET,NW,50.4,49.3,79.66,3,11,58.7,58.7,,18.8,13.9,20,1,1,16.8,16.8,,0,1,0,1,9,0,9,776,713,226,459,872,872,
NW101HA,NW10 1HA,NW,69,85.8,331,7.3,,76.4,101,331,15.9,14.9,36,1,,15.6,17.6,36,0,1,5,0,28,3,31,603,440,405,,621,641,828
NW101HB,NW10 1HB,NW,54.8,48.7,76.33,7.5,,60.4,60.4,,10,12.3,20,1,,15.6,15.6,,0,0,2,0,7,0,7,331,369,105,,395,395,
NW101HD,NW10 1HD,NW,69.3,166.1,593,5,,99.5,198.2,593,18.8,18,39,0,,17.3,21.6,39,0,0,1,0,4,1,5,367,37,5,,458,366,0
NW101HE,NW10 1HE,NW,78.1,126.9,593,,,93.6,126.9,593,20,21.2,39,,,19.9,21.2,39,0,0,0,0,14,1,15,750,696,,,750,700,0
NW101HF,NW10 1HF,NW,52.5,46.3,71.58,9.3,16,55.9,55.9,,11.4,12.2,20,0.7,4.3,15,15,,0,0,3,3,21,0,21,868,660,123,758,948,948,
NW101HG,NW10 1HG,NW,79.8,125.7,331,,,84.6,125.7,331,20,20.9,36,,,18,21,36,0,0,0,0,5,1,6,981,1015,,,995,981,908
NW101HH,NW10 1HH,NW,58.6,85.1,593,5,18.5,64,99.3,593,12.4,14.5,39,1,6.5,14.9,16.5,39,0,1,0,2,14,1,15,495,383,0,335,554,517,0
NW101HJ,NW10 1HJ,NW,69.2,145,1096,8,16.5,90.6,166.9,778,10.4,15.8,49,1,9.5,14.2,17.3,42.5,0,0,1,2,16,2,18,617,521,70,216,660,624,335
NW101HL,NW10 1HL,NW,78.1,83.8,107,,,83.8,83.8,,19.5,15.4,19.53,,,15.4,15.4,,0,0,0,0,5,0,5,714,672,,,714,714,
NW101HN,NW10 1HN,NW,40,46.8,78.12,7,23,55.9,55.9,,10,11.6,20,1,5,14,14,,0,0,1,1,7,0,7,474,380,38,730,500,500,
NW101HR,NW10 1HR,NW,54.8,100.5,1096,6,19.5,65.3,112.2,1096,13.1,14.3,49,1,4.5,14.2,15.8,49,0,0,1,2,21,1,22,517,230,190,359,523,499,0
NW101HS,NW10 1HS,NW,66.6,101.2,593,7,,69.6,104.8,526.5,17.5,16.4,39,1,,15.3,17,37.5,0,0,1,0,24,2,26,624,461,401,,582,537,0
NW101HU,NW10 1HU,NW,70.6,60.3,79.67,5,,67.3,67.3,,14.6,14.1,20,1,,15.8,15.8,,0,0,1,0,8,0,8,843,622,365,,903,903,
NW101HY,NW10 1HY,NW,75.8,88.9,205,,,88.9,88.9,,19.5,18.4,21,,,18.4,18.4,,0,0,0,0,21,0,21,805,810,,,805,805,
NW101JA,NW10 1JA,NW,76.3,135.3,593,,12,74.2,142.5,461.3,19.5,19.6,39,,1,17.2,20.7,37,0,0,0,1,14,3,17,829,672,,63,846,728,175
NW101JB,NW10 1JB,NW,76.3,58.1,79.67,6,,66.8,66.8,,20,14.3,20,1,,16.5,16.5,,0,0,1,0,6,0,6,362,169,149,,398,398,
NW101JE,NW10 1JE,NW,79.7,106.1,460,,,80.9,106.1,460,20,18.5,36,,,17.3,18.5,36,0,0,0,0,14,1,15,868,780,,,774,810,1312
NW101JG,NW10 1JG,NW,77.1,82.6,593,,20.5,67.2,96.4,593,19.5,16.1,39,,4,17.6,18.8,39,0,0,0,4,17,1,18,611,560,,152,719,679,0
NW101JH,NW10 1JH,NW,78.1,68,80,,,68,68,,19.5,17.2,20,,,17.3,17.3,,0,0,0,0,8,0,8,749,818,,,749,749,
NW101JR,NW10 1JR,NW,65.4,109.8,1096,5,,68.7,113.1,778,13.2,15.8,49,1,,14.6,16.3,42.5,0,0,1,0,30,2,32,354,335,0,,342,321,0
NW101JS,NW10 1JS,NW,39.1,92.3,593,7.5,25.8,74.1,125.8,462,10,12.6,39,1,7.8,12.3,15.7,37.5,0,0,2,5,13,2,15,481,303,532,604,389,337,0
NW101JT,NW10 1JT,NW,64.6,64.6,205,,15,67.8,67.8,,17.8,15.9,21,,1,16.9,16.9,,0,0,0,2,31,0,31,681,400,,232,688,688,
NW101JU,NW10 1JU,NW,78.1,129.3,460,,,63.2,129.3,460,19.8,19.3,36,,,16,19.3,36,0,0,0,0,5,1,6,1314,507,,,468,1314,5546
NW101JY,NW10 1JY,NW,66.3,80.2,460,,11,71.3,85.1,460,17.5,15.2,36,,3,15.4,16.1,36,0,0,0,2,27,1,28,645,530,,900,581,604,1238
NW101LB,NW10 1LB,NW,67,89.4,593,,22,71.9,92,593,19.5,17.3,39,,10,16.7,17.5,39,0,0,0,1,25,1,26,658,508,,50,683,656,0
NW101LD,NW10 1LD,NW,47.1,97.3,593,6.5,16,60.9,105.2,548.7,10,14.5,39,1,4,13.4,15.7,38,0,1,1,1,30,3,33,836,640,268,466,877,831,375
NW101LE,NW10 1LE,NW,79.7,114.7,205,8,,141.5,141.5,,20,16.5,21,0,,20.5,20.5,,0,0,1,0,4,0,4,532,476,1,,665,665,
NW101LG,NW10 1LG,NW,59.8,64.6,205,7,,73.1,73.1,,14.8,13.7,21,0.8,,15.6,15.6,,1,0,4,0,34,0,34,496,365,147,,518,518,
NW101LH,NW10 1LH,NW,39.4,82.4,593,6.7,25,69.1,98.2,593,9.8,10.9,39,1,8,11.1,12.7,39,0,1,2,1,17,1,18,506,503,302,49,539,509,0
NW101LJ,NW10 1LJ,NW,68.8,92.6,593,8,29,75.9,99.4,593,16.9,16,39,1,10,15.9,17,39,0,0,1,1,21,1,22,516,306,118,158,552,527,0
NW101LL,NW10 1LL,NW,66,66.5,205,8.5,,71.5,71.5,,19.5,14.5,21,1,,15.7,15.7,,0,0,2,0,23,0,23,462,287,77,,496,496,
NW101LN,NW10 1LN,NW,66.9,84.4,460,7.3,11,75.3,92.6,395.5,10,14.3,36,0.7,1,14.6,15.8,36,0,0,3,1,35,2,37,549,383,461,140,549,567,893
NW101LP,NW10 1LP,NW,107,139.4,460,7.7,28,139,171.1,395.5,14.8,15,36,1,1,16.1,18.6,36,0,0,3,1,14,2,16,696,626,27,2541,676,707,923
NW101LR,NW10 1LR,NW,55.3,88.2,460,7.7,11.5,74.2,102.8,460,10,13.5,36,0.7,1,14.3,15.9,36,0,0,3,2,25,2,27,442,320,310,116,489,465,160
NW101LS,NW10 1LS,NW,39.5,59.3,107,2,,67.6,67.6,,7.9,7.4,10,1,,8.4,8.4,,1,0,0,0,7,0,7,606,554,24,,603,603,
NW101LT,NW10 1LT,NW,38,74.6,205,8,24.5,89.6,89.6,,8.2,9.9,21,1,6.5,11.5,11.5,,0,0,1,2,11,0,11,509,322,58,457,560,560,
NW101LU,NW10 1LU,NW,37.2,101.2,593,8,22,47.8,125.7,593,7.2,10.2,39,1,7,7.5,12,39,0,0,1,1,6,1,7,652,585,22,867,721,618,0
NW101NB,NW10 1NB,NW,75.6,119.4,1096,8,29,72.4,128.2,713.5,20,18.1,49,1,7,17.2,19.4,42.5,0,0,1,1,21,2,23,600,329,138,189,633,612,392
NW101ND,NW10 1ND,NW,74.6,135.6,593,6,28.5,86.7,173.3,548.7,20,17.6,39,1,12.5,17.5,21.4,38,0,0,3,2,13,3,16,421,473,311,28,445,385,128
NW101NE,NW10 1NE,NW,52,109.3,460,,,50.8,109.3,460,10,14.4,36,,,10.8,14.4,36,0,0,0,0,6,1,7,605,655,,,573,605,799
NW101NG,NW10 1NG,NW,79.7,78.2,80,,,78.3,78.3,,20,19.8,20,,,19.9,19.9,,0,0,0,0,7,0,7,899,559,,,899,899,
NW101NH,NW10 1NH,NW,65,60.5,107,8,,71,71,,13.8,12.9,19.53,1,,15.4,15.4,,0,0,1,0,5,0,5,457,368,34,,542,542,
NW101NJ,NW10 1NJ,NW,61.9,101.8,205,,,101.9,101.9,,16,13.7,21,,,13.7,13.7,,0,0,0,0,7,0,7,878,501,,,878,878,
NW101NL,NW10 1NL,NW,55.7,80,593,,18,57.1,86.8,593,14.4,15.3,39,,8,14.8,16.2,39,0,0,0,2,17,1,18,595,590,,97,654,617,0
NW101NN,NW10 1NN,NW,54.8,69.7,593,6,25,57,78.4,593,12.5,13.2,39,1,6.5,13.6,14.6,39,0,0,2,2,24,1,25,698,511,114,125,765,735,0
NW101NP,NW10 1NP,NW,42.1,43.7,78.18,6,16.5,56.5,56.5,,10,10.6,20,1,6.3,12.9,12.9,,0,0,1,8,20,0,20,696,405,213,475,809,809,
NW101NQ,NW10 1NQ,NW,77,65,78.12,8,,76.4,76.4,,19.5,16.6,20,1,,19.8,19.8,,0,0,1,0,5,0,5,752,923,127,,878,878,
NW101NR,NW10 1NR,NW,50.7,69.2,205,7,29,76,76,,10,10.9,21,1,7,11.9,11.9,,0,0,1,1,15,0,15,739,602,602,440,768,768,
NW101NS,NW10 1NS,NW,39.8,70.2,205,,,70.2,70.2,,10,11.6,21,,,11.7,11.7,,0,0,0,0,6,0,6,396,322,,,396,396,
NW101NT,NW10 1NT,NW,42.5,67.2,205,,11,78.4,78.4,,9.8,9.5,21,,1,11.2,11.2,,0,0,0,1,5,0,5,320,393,,52,374,374,
NW101NU,NW10 1NU,NW,49.6,114.6,593,,29,49.2,126.9,593,11.3,14.7,39,,9,11.5,15.4,39,0,0,0,1,6,1,7,440,411,,1140,323,277,0
NW101NY,NW10 1NY,NW,74.9,69.8,107,7,,80.3,80.3,,19.5,15.6,20,1,,18.2,18.2,,0,0,1,0,6,0,6,749,903,61,,863,863,
NW101PF,NW10 1PF,NW,54.4,52.1,79.96,5.3,22,58.7,58.7,,17.3,14.1,20,0.7,12,15.7,15.7,,0,2,1,1,26,0,26,613,483,511,189,641,641,
NW101PH,NW10 1PH,NW,54.8,53,80,2,,61.5,61.5,,10,12.9,20,1,,15,15,,1,0,0,0,6,0,6,478,526,0,,399,399,
NW101PL,NW10 1PL,NW,76.8,60.9,80,3.5,11,69.2,69.2,,19.5,15.7,20,0.5,6,17.8,17.8,,1,0,1,1,20,0,20,608,354,263,312,657,657,
NW101PR,NW10 1PR,NW,78.1,64.4,79.91,4.5,,74.3,74.3,,19.5,16.2,20,0.5,,18.8,18.8,,0,1,1,0,12,0,12,778,761,153,,882,882,
NW101PS,NW10 1PS,NW,78.1,70.1,80,,,70.2,70.2,,19.5,18,20,,,18,18,,0,0,0,0,12,0,12,633,613,,,633,633,
NW101PT,NW10 1PT,NW,70.8,58.9,79.67,4.7,28.5,66.6,66.6,,19.5,14.5,20,1,4.5,16.6,16.6,,0,2,1,2,29,0,29,724,457,183,851,746,746,
NW101PU,NW10 1PU,NW,69.2,62.4,79.91,5,,66.5,66.5,,19.5,16.4,20,1,,17.5,17.5,,0,1,1,0,28,0,28,688,677,100,,705,705,
NW101PW,NW10 1PW,NW,49.7,47.2,64.49,,24,48.3,48.3,,10,11.3,18.45,,7,11.5,11.5,,0,0,0,1,22,0,22,509,361,,146,525,525,
NW101PX,NW10 1PX,NW,75.2,58.9,78.17,4,24,67.1,67.1,,19.5,15.4,19.99,0,13,16.9,16.9,,0,1,0,1,11,0,11,979,793,282,854,965,965,
NW101QA,NW10 1QA,NW,40,44.5,79.66,,19.5,46.9,46.9,,9.8,10.1,20,,5.5,10.5,10.5,,0,0,0,2,21,0,21,487,326,,231,511,511,
NW101QE,NW10 1QE,NW,59,51.3,67.76,,13,56.7,56.7,,15.5,13.4,19.3,,2,15.1,15.1,,0,0,0,1,7,0,7,642,377,,1185,565,565,
NW101QG,NW10 1QG,NW,65.1,61,80,2,29,66.4,66.4,,18.2,15.8,20,0,7,17.2,17.2,,1,0,0,1,17,0,17,538,350,135,60,589,589,
NW101QJ,NW10 1QJ,NW,79.7,55.4,80,2.7,18,74.9,74.9,,20,13.9,20,0.7,6,18.7,18.7,,1,2,0,1,10,0,10,422,169,148,307,516,516,
NW101QR,NW10 1QR,NW,66.8,51.6,79.66,3,15.5,68.2,68.2,,18.1,14,20,0.7,7,18.2,18.2,,1,2,0,2,13,0,13,670,413,18,198,687,687,
NW101RB,NW10 1RB,NW,55.4,49.5,79.67,3.5,,59.7,59.7,,12,12.7,20,0.5,,15.3,15.3,,0,2,0,0,9,0,9,246,234,27,,295,295,
NW101RD,NW10 1RD,NW,56,53.9,80,5,15,59.3,59.3,,15.1,14.1,20,0.7,7,15.4,15.4,,0,1,2,1,34,0,34,459,389,377,117,476,476,
NW101RE,NW10 1RE,NW,59.8,55.2,77.99,4.5,26,59.6,59.6,,18,14.7,20,1,7,15.9,15.9,,1,0,1,1,30,0,30,594,304,85,1790,588,588,
NW101RF,NW10 1RF,NW,76.3,54,79.91,3.3,18.3,68.8,68.8,,19.5,13.4,20,0.8,4.7,17,17,,0,4,0,3,21,0,21,476,343,157,584,521,521,
NW101RG,NW10 1RG,NW,54.4,50.8,79.91,5,11,64.4,64.4,,12.1,12.1,20,1,1,15.6,15.6,,0,2,1,1,13,0,13,576,335,242,264,677,677,
NW101RH,NW10 1RH,NW,66.9,56.6,79.91,3.3,,62.3,62.3,,18.8,14.1,20,0.7,,15.5,15.5,,1,2,0,0,28,0,28,674,431,268,,717,717,
NW101RJ,NW10 1RJ,NW,51.3,47.7,67.88,,21,49.4,49.4,,10,11.5,17.09,,13,11.4,11.4,,0,0,0,1,16,0,16,377,354,,503,369,369,
NW101RL,NW10 1RL,NW,39.1,43.9,63.63,,13,47.1,47.1,,10,11.4,18.34,,1,12.4,12.4,,0,0,0,1,10,0,10,449,389,,0,450,450,
NW101RP,NW10 1RP,NW,76.3,61.7,79.67,4,,67.5,67.5,,19.5,15.3,20,1,,16.7,16.7,,0,1,0,0,10,0,10,686,562,140,,741,741,
NW101RQ,NW10 1RQ,NW,43,45.4,79.66,2,,60,60,,9,10.9,20,1,,14.3,14.3,,1,1,0,0,6,0,6,558,252,90,,714,714,
NW101RT,NW10 1RT,NW,39.9,45.9,79.67,4.5,,56.1,56.1,,9.9,10.6,20,0.5,,13,13,,0,1,1,0,8,0,8,940,855,20,,1170,1170,
NW101RU,NW10 1RU,NW,52.9,45.2,68.85,3,30,55.3,55.3,,10,10.5,19.53,0.5,5,13.1,13.1,,0,2,0,1,10,0,10,964,850,23,700,1082,1082,
NW101RW,NW10 1RW,NW,78.1,77.5,79.67,,,77.4,77.4,,19.5,19.7,20,,,19.8,19.8,,0,0,0,0,5,0,5,767,477,,,767,767,
NW101RX,NW10 1RX,NW,50.5,47.5,74.35,3,26,53.5,53.5,,19.2,15.4,20,1,17,16.6,16.6,,0,1,0,1,11,0,11,846,789,84,462,950,950,
NW101SA,NW10 1SA,NW,43.2,43.2,71.57,6.3,23,51.8,51.8,,10,10.6,19.22,2,8.5,12,12,,0,1,2,6,27,0,27,518,469,163,416,561,561,
NW101SB,NW10 1SB,NW,65.6,56,79.66,5,26,66.8,66.8,,19.5,15.3,20,0.7,16,17.9,17.9,,0,1,2,1,17,0,17,613,442,172,454,700,700,
NW101SD,NW10 1SD,NW,49.9,48.3,69.41,,,48.4,48.4,,10,12.1,19.53,,,12.2,12.2,,0,0,0,0,5,0,5,444,524,,,444,444,
NW101SH,NW10 1SH,NW,67.5,61.7,78.13,,,61.7,61.7,,18.5,15,20,,,15.1,15.1,,0,0,0,0,11,0,11,950,867,,,950,950,
NW101SJ,NW10 1SJ,NW,69.5,62.8,79.76,,,62.8,62.8,,19.8,16.6,20,,,16.7,16.7,,0,0,0,0,6,0,6,753,245,,,753,753,
NW101SP,NW10 1SP,NW,58.4,53.2,79.67,2.3,24,61.5,61.5,,14.7,13.2,20,1.7,1,15.4,15.4,,1,2,0,1,22,0,22,615,359,160,390,659,659,
NW101SR,NW10 1SR,NW,70.2,68.1,79.66,,,68.1,68.1,,20,18.1,20,,,18.1,18.1,,0,0,0,0,7,0,7,237,141,,,237,237,
NW101SS,NW10 1SS,NW,64.1,59.6,79.67,2,,62.2,62.2,,19.5,15.6,20,1,,16.3,16.3,,1,0,0,0,22,0,22,614,421,12,,614,614,
NW101ST,NW10 1ST,NW,54.8,53.8,79.67,3,,62.3,62.3,,12,13.2,20,1,,15.3,15.3,,0,1,0,0,6,0,6,394,316,26,,456,456,
NW101SU,NW10 1SU,NW,40,45.2,79.66,4,24.3,50.2,50.2,,9.3,11.4,20,1,6.7,12.6,12.6,,0,2,0,3,29,0,29,923,864,54,1809,892,892,
NW101SY,NW10 1SY,NW,73.8,64.2,79.91,,,64.2,64.2,,16.7,15.5,20,,,15.5,15.5,,0,0,0,0,12,0,12,700,417,,,700,700,
NW101TA,NW10 1TA,NW,39.8,35.3,52.93,3.5,19.5,40.8,40.8,,7.6,7.3,10.16,0.5,8.5,7.9,7.9,,0,2,0,2,17,0,17,942,641,309,1143,993,993,
NW101TD,NW10 1TD,NW,61.2,55.6,74.26,2,,63.3,63.3,,17.3,15.6,20,1,,17.7,17.7,,0,1,0,0,7,0,7,840,731,1,,960,960,
NW101TE,NW10 1TE,NW,49.8,45.7,66.83,9,20.5,51.2,51.2,,10,10.8,19.54,5,7.5,11.6,11.6,,0,0,1,2,16,0,16,578,503,75,496,620,620,
NW101TH,NW10 1TH,NW,39.1,41.4,50.47,,,41.4,41.4,,9.6,9.8,12,,,9.8,9.8,,0,0,0,0,8,0,8,815,745,,,815,815,
NW102AA,NW10 2AA,NW,59.4,100.3,205,,,100.3,100.3,,14.7,14.7,21,,,14.7,14.7,,0,0,0,0,7,0,7,1111,1051,,,1111,1111,
NW102AB,NW10 2AB,NW,55.7,62,107,,23,77.6,77.6,,10,9.4,19.53,,1,12.6,12.6,,0,0,0,2,5,0,5,701,554,,1378,430,430,
NW102AD,NW10 2AD,NW,76.2,164.2,1096,,18,99.3,180.4,586,20,19.5,49,,1,17.7,21.5,40.3,0,0,0,2,15,3,18,495,344,,48,417,490,853
NW102AE,NW10 2AE,NW,79.6,137,593,,,90.6,137,462,20,19.1,39,,,16.4,19.1,37.5,0,0,0,0,14,2,16,611,578,,,500,573,1089
NW102AF,NW10 2AF,NW,79.9,84.6,107,,,84.6,84.6,,19.2,16.5,20,,,16.6,16.6,,0,0,0,0,7,0,7,613,411,,,438,438,
NW102AH,NW10 2AH,NW,57,106.7,331,,28,82.5,118,331,17.8,17.5,36,,7,16.2,19,36,0,0,0,1,6,1,7,407,200,,442,162,402,1839
NW102AJ,NW10 2AJ,NW,77.2,139.6,460,,,88.4,139.6,395.5,18.7,19.3,36,,,15.9,19.3,36,0,0,0,0,10,2,12,1256,1199,,,1234,1152,739
NW102AL,NW10 2AL,NW,72.2,68.7,107,,22,73.4,73.4,,18.2,15.1,20,,1,16.5,16.5,,0,0,0,1,10,0,10,714,440,,1706,615,615,
NW102AN,NW10 2AN,NW,78.9,83.3,107,,,83.4,83.4,,15,15,20,,,15,15,,0,0,0,0,8,0,8,901,789,,,789,789,
NW102AP,NW10 2AP,NW,78.1,61.2,107,2,,71,71,,19.1,14.1,20,1,,16.3,16.3,,0,1,0,0,6,0,6,417,246,96,,470,470,
NW102AQ,NW10 2AQ,NW,78.1,70.3,79.91,,,70.3,70.3,,19.5,17.3,20,,,17.3,17.3,,0,0,0,0,14,0,14,893,437,,,893,893,
NW102AR,NW10 2AR,NW,79.7,87.1,205,,22.7,95.9,95.9,,10,13.1,21,,1,14.8,14.8,,0,0,0,3,22,0,22,470,313,,343,466,466,
NW102AS,NW10 2AS,NW,78.6,87.3,331,,20.8,90.6,99.2,331,15.7,14.3,36,,2.2,15.8,16.5,36,0,0,0,5,27,1,28,497,377,,151,521,524,593
NW102AT,NW10 2AT,NW,76.3,75.2,107,,20,84.5,84.5,,10,11.8,19.98,,1,13.5,13.5,,0,0,0,1,6,0,6,287,185,,64,324,324,
NW102AZ,NW10 2AZ,NW,76.6,127.6,1000,7.7,10.7,92.4,144.1,833.3,19.5,14,20,0.7,0.7,11.5,10.7,0,0,0,3,3,40,3,43,661,581,685,740,439,408,0
NW102BB,NW10 2BB,NW,79.7,114.2,593,,24,91.2,127.1,593,19.8,16.1,39,,1,16.6,18.2,39,0,0,0,2,13,1,14,405,392,,478,394,366,0
NW102BE,NW10 2BE,NW,55.7,95.9,460,,25,65.6,131.3,460,18.9,14.9,36,,3.3,17.6,20.7,36,0,0,0,3,5,1,6,553,490,,219,753,628,0
NW102BF,NW10 2BF,NW,38.3,42.4,60.44,,28,44.8,44.8,,6.8,6.2,8.83,,4,6.5,6.5,,0,0,0,1,6,0,6,757,777,,777,753,753,
NW102BG,NW10 2BG,NW,77.1,77.6,205,,23.5,85.9,85.9,,15.4,13.6,21,,1,15.5,15.5,,0,0,0,2,13,0,13,748,360,,2709,447,447,
