postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
W37TG,W3 7TG,W,54.8,55.1,107,9,21,61.8,61.8,,14.2,13.4,20,1,2.5,15.5,15.5,,0,0,1,2,17,0,17,574,517,261,179,638,638,
W37TH,W3 7TH,W,79.8,101.3,331,7.3,12,107.3,116.2,331,19.5,16.4,36,0.7,1,18.1,18.8,36,0,0,3,1,24,1,25,655,492,150,907,640,654,983
W37TJ,W3 7TJ,W,150,235.8,1000,,,98.7,235.8,750,20,20,20,,,1.3,1.1,0,0,0,0,0,15,4,19,751,751,,,50,40,0
W37TN,W3 7TN,W,66.5,118.7,1096,9,20.2,78.8,140.8,637,19.5,16.8,49,1,3.3,17.1,19.8,41.2,0,0,1,9,40,5,45,383,276,20,165,381,392,483
W37TP,W3 7TP,W,132.7,131.4,205,,12,139.4,139.4,,20.3,16.9,30.01,,1,17.9,17.9,,0,0,0,1,15,0,15,445,280,,0,474,474,
W37TQ,W3 7TQ,W,93.4,122.9,460,,17,108.7,126.1,395.5,19.6,18.1,43.06,,1,17.5,18.6,36,0,0,0,1,31,2,33,519,418,,97,521,501,190
W37TR,W3 7TR,W,68,67.8,159.99,,11.3,74.9,74.9,,18.2,15.9,30.05,,1,17.8,17.8,,0,0,0,3,24,0,24,271,200,,39,278,278,
W37TS,W3 7TS,W,60,48.3,71.7,7.5,15.5,59.5,59.5,,14.4,12.9,20,1,4.3,16,16,,0,0,2,4,19,0,19,423,362,222,79,516,516,
W37TT,W3 7TT,W,41,42.4,66.91,7,27,46,46,,10,11.6,17.47,0,10,12.6,12.6,,0,0,1,1,14,0,14,1031,888,260,1444,1057,1057,
W37TU,W3 7TU,W,32.4,29.2,45.98,3,22,37.9,37.9,,8.5,7.6,12.39,1,6.7,9.5,9.5,,1,1,0,6,11,0,11,707,548,90,722,812,812,
W37TW,W3 7TW,W,46.1,75.6,331,,13,68.2,77.9,331,12.7,13.7,36,,1,13.3,14.1,36,0,0,0,1,26,1,27,418,344,,42,416,401,0
W37TX,W3 7TX,W,43.9,40.6,78.12,5.5,19,50.3,50.3,,10,10.3,20,1.3,6,12.6,12.6,,1,0,3,2,19,0,19,747,471,110,80,873,873,
W37TY,W3 7TY,W,44.4,45.7,69.38,,24.3,58.4,58.4,,13,13.3,20,,7.3,17,17,,0,0,0,3,5,0,5,1234,752,,872,1452,1452,
W37TZ,W3 7TZ,W,36.1,31.9,79.67,3.6,,57.6,57.6,,6.3,8.5,20,0.8,,15.5,15.5,,0,10,0,0,11,0,11,266,123,121,,373,373,
W37UA,W3 7UA,W,48.8,45.3,75.3,7,21,54.1,54.1,,12,13.1,20,1,9,15.4,15.4,,0,0,1,1,7,0,7,767,726,92,1665,625,625,
W37UD,W3 7UD,W,59,50,79.89,5.3,20,70.4,70.4,,15.7,12.2,20,0.7,1,17.9,17.9,,0,2,1,1,8,0,8,415,168,57,0,549,549,
W37UE,W3 7UE,W,39,41.6,63.89,,14.5,48.5,48.5,,13.8,12.8,20,,1,15.8,15.8,,0,0,0,2,8,0,8,858,550,,99,940,940,
W37UF,W3 7UF,W,150,349.3,1000,,,98.9,349.3,800,10,16,30,,,8.9,5.7,0,0,0,0,0,9,5,14,479,476,,,266,171,0
W37UJ,W3 7UJ,W,100,157.6,1000,5.5,22,101.5,170.4,900,0.9,2.4,9.76,1,1,0.2,0.2,0,0,2,2,1,53,5,58,249,144,145,189,14,13,0
W37UN,W3 7UN,W,150,179.7,1000,5.8,17.5,129.1,221,785.7,0.8,0.9,1.18,0.8,1,0,0,0,0,5,5,2,43,7,50,161,112,145,0,0,0,0
W37UP,W3 7UP,W,50,118.6,1000,6.3,11.2,120.7,161.3,750,1,0.9,1.24,0.9,1,0,0,0,1,2,4,5,29,2,31,191,118,181,129,0,0,0
W37YQ,W3 7YQ,W,64.7,78.6,331,7.8,19,85.4,92.6,331,10,12.3,36,0.8,3,13.8,14.5,36,0,0,5,2,33,1,34,259,229,93,355,249,247,196
W38AA,W3 8AA,W,78.1,114.5,331,,15.5,87.8,121.3,331,19.5,18.2,36,,1,16.7,19.4,36,0,0,0,2,25,4,29,440,372,,115,417,432,529
W38AB,W3 8AB,W,78.1,104.8,1096,6,14,89.3,108.3,1096,19.5,16,49,1,1,15.9,16.5,49,0,0,1,1,52,1,53,515,461,54,138,511,501,0
W38AE,W3 8AE,W,76.8,77.9,331,,13.7,72.9,92.8,331,12,14.4,36,,5.3,14.8,16.5,36,0,0,0,3,12,1,13,659,557,,636,662,664,686
W38AF,W3 8AF,W,75.8,109.3,593,,13,85.1,114.9,593,12.6,15.2,39,,1,14.6,16.1,39,0,0,0,1,16,1,17,584,334,,201,644,607,9
W38AH,W3 8AH,W,107,180.9,331,,,120.8,180.9,331,19.5,20.4,36,,,14.2,20.4,36,0,0,0,0,5,2,7,436,364,,,300,374,558
W38AL,W3 8AL,W,78.5,92.5,205,,11.7,104,104,,20,15.5,21,,1,17.6,17.6,,0,0,0,3,21,0,21,447,361,,207,460,460,
W38AN,W3 8AN,W,78.1,116.3,1096,5.3,13,88.3,132.2,586,18.3,15.6,49,0.7,1,15.5,17.7,40.3,0,2,1,2,31,3,34,515,411,27,815,445,435,331
W38AP,W3 8AP,W,73.6,72.4,107,,,72.3,72.3,,19.3,16.4,20,,,16.5,16.5,,0,0,0,0,6,0,6,423,398,,,423,423,
W38AQ,W3 8AQ,W,78.9,104.9,331,10,23,103.2,110.8,331,19.5,16,36,1,1,16.3,16.9,36,0,0,1,1,29,1,30,488,374,346,147,505,488,0
W38AR,W3 8AR,W,77.8,131.3,460,,14,104.9,144.3,460,19.5,17.4,36,,1,17.1,19.2,36,0,0,0,1,8,1,9,309,226,,15,333,307,106
W38AS,W3 8AS,W,107,132.5,205,,,132.4,132.4,,19.5,18.4,21,,,18.4,18.4,,0,0,0,0,9,0,9,505,276,,,505,505,
W38AT,W3 8AT,W,67,74.6,205,,18.8,86.3,86.3,,10,11.7,21,,3,13.5,13.5,,0,0,0,4,19,0,19,392,353,,112,410,410,
W38AU,W3 8AU,W,76.3,161.3,1096,,21,96.6,174,522.3,19.5,19.2,49,,3,16.5,20.6,39.3,0,0,0,2,18,4,22,509,322,,844,515,479,314
W38AW,W3 8AW,W,68,75.8,331,7,29,74.1,79.8,331,11.8,14.2,36,1,7,14.5,15,36,0,0,2,1,44,1,45,393,327,258,16,397,390,51
W38AX,W3 8AX,W,74.6,81.8,331,,21,81.3,100.5,331,10,12.8,36,,3.3,14,15.7,36,0,0,0,4,12,1,13,353,170,,275,402,377,71
W38AZ,W3 8AZ,W,54.2,82.7,460,6.3,17.8,78,101.6,417,10,11.9,36,1,4.4,12.6,14.2,36,0,1,2,9,40,3,43,512,415,127,401,513,515,540
W38BB,W3 8BB,W,67.4,87.5,593,8,16,72.7,93.5,593,10,13.9,39,0,1,13.9,14.9,39,0,0,1,1,24,1,25,312,343,0,35,324,311,0
W38BD,W3 8BD,W,68.3,57.9,78.12,,14,66.6,66.6,,19.5,14.9,19.98,,1,17.8,17.8,,0,0,0,1,5,0,5,1100,1072,,235,1273,1273,
W38BE,W3 8BE,W,55,160.9,1000,,,76.8,160.9,750,10,16.7,30,,,10.7,9.4,0,0,0,0,0,14,2,16,370,322,,,238,208,0
W38BF,W3 8BF,W,48.8,97.3,500,,27,85,99.9,500,17,16,19.53,,19,10,9.6,0,0,0,0,1,27,1,28,812,746,,542,522,503,0
W38BJ,W3 8BJ,W,150,226.5,1000,,,119.4,226.5,833.3,20,20,20,,,1.2,1,0,0,0,0,0,17,3,20,381,381,,,22,19,0
W38BL,W3 8BL,W,10.6,9,13,5.7,12.3,,,,1,1,1.19,1,1,,,,1,0,2,3,0,0,0,25,23,32,10,,,
W38BP,W3 8BP,W,50,219.7,1000,,17.3,79.8,237.5,750,17.7,14.6,19.98,,7.7,6.4,4.9,0,0,0,0,3,26,8,34,385,310,,366,150,115,0
W38DG,W3 8DG,W,66.3,76.4,160,,12,83.6,83.6,,19.4,17.9,30,,1,19.7,19.7,,0,0,0,1,9,0,9,1139,1198,,662,1192,1192,
W38DH,W3 8DH,W,9.8,21,79.67,8.3,10.5,80,80,,1.1,4.2,19.98,1,1,20,20,,0,0,3,2,1,0,1,21,17,17,36,1,1,
W38DN,W3 8DN,W,150,243.8,1000,,,135.7,243.8,1000,,,,,,0,0,0,0,0,0,0,7,1,8,,,,,0,0,0
W38DP,W3 8DP,W,50,176.7,1000,,,88.5,176.7,750,,,,,,0,0,0,0,0,0,0,13,2,15,,,,,0,0,0
W38DR,W3 8DR,W,150,161.4,500,,,107.9,161.4,500,,,,,,0,0,0,0,0,0,0,19,3,22,,,,,0,0,0
W38DS,W3 8DS,W,100,170,500,,,87.5,170,500,,,,,,0,0,0,0,0,0,0,8,2,10,,,,,0,0,0
W38DU,W3 8DU,W,8.4,9.7,13.61,7.7,12,,,,1.1,1.1,1.21,1,1.2,,,,0,0,6,5,0,0,0,136,63,56,177,,,
W38EA,W3 8EA,W,52.2,63.6,205,,20,74.4,74.4,,10,12.3,21,,2.3,14.8,14.8,,0,0,0,3,12,0,12,666,485,,514,704,704,
W38EB,W3 8EB,W,67.5,70.7,205,,21.6,96.9,96.9,,10,11.7,21,,1.1,17.3,17.3,,0,0,0,8,15,0,15,652,618,,268,813,813,
W38ED,W3 8ED,W,64.9,79.1,331,,21,76.4,85.1,331,11.2,13.6,36,,2,14,14.8,36,0,0,0,3,28,1,29,482,382,,205,488,494,677
W38EE,W3 8EE,W,59.8,80.2,331,,20.7,72.2,98.1,331,10,13.7,36,,1.3,15.4,17.5,36,0,0,0,3,9,1,10,504,441,,228,495,537,916
W38EH,W3 8EH,W,78.7,90.8,331,7,,75.1,98.4,331,17.5,15.9,36,1,,15.5,17.4,36,0,0,1,0,10,1,11,329,185,227,,339,308,0
W38EJ,W3 8EJ,W,78.6,122.5,331,,23.5,95.8,132.9,331,19.5,17.6,36,,7.5,15.4,18.6,36,0,0,0,2,16,3,19,737,355,,12,679,736,1038
W38EL,W3 8EL,W,75.2,82.8,331,1,19,83.7,92.2,331,19.5,16.3,36,0,1,17.8,18.4,36,1,0,0,3,28,1,29,638,487,40,51,731,719,369
W38EP,W3 8EP,W,79.9,87.6,205,,20,93.3,93.3,,10,13.6,21,,1,14.7,14.7,,0,0,0,1,12,0,12,497,403,,72,533,533,
W38ET,W3 8ET,W,67.7,118.2,460,9,15.7,83.1,150.2,374,18.5,16,36,1,1,15.9,20.5,36,0,0,1,3,10,3,13,233,151,47,130,208,272,483
W38EU,W3 8EU,W,67.2,90.9,205,,,91,91,,14.6,15,21,,,15,15,,0,0,0,0,6,0,6,423,426,,,423,423,
W38EW,W3 8EW,W,107,87.7,107,,19,94.6,94.6,,10,12.7,19.53,,1,13.8,13.8,,0,0,0,1,10,0,10,779,467,,71,772,772,
W38EZ,W3 8EZ,W,54.8,53.7,79.67,9,25,61.8,61.8,,10,12.9,20,6,7,14.2,14.2,,0,0,1,1,9,0,9,317,299,533,381,286,286,
W38FA,W3 8FA,W,68.6,120.5,1096,,12.8,80.1,150.4,713.5,19.5,15.1,49,,1,16.1,19.1,42.5,0,0,0,5,16,2,18,813,558,,265,1032,920,20
W38FB,W3 8FB,W,76,105.2,331,,12,79.8,108.8,331,19.5,16.8,36,,1,15,17.4,36,0,0,0,1,23,3,26,798,696,,0,699,706,763
W38FE,W3 8FE,W,57.6,112.9,1000,9,12,75.8,127.9,666.7,14.2,13.3,20,1,3.3,11.6,10.6,0,0,0,2,3,31,3,34,890,542,172,168,748,682,0
W38FF,W3 8FF,W,54.8,145.2,1000,10,22,80,156.5,666.7,17.4,14.3,20,1,5,9.7,8.4,0,0,0,1,1,20,3,23,714,498,0,125,458,398,0
W38FG,W3 8FG,W,47.8,72.3,1000,8.7,15.1,63.4,87.4,1000,12.4,11.4,20,1,4.1,10.6,10.3,0,0,0,3,7,38,1,39,605,402,103,265,548,534,0
W38FH,W3 8FH,W,40.3,47.7,150,8,28,52.7,52.7,,9.6,8.8,12.73,1,9,7.9,7.9,,0,0,1,1,12,0,12,936,568,205,509,877,877,
W38FJ,W3 8FJ,W,59.6,58.2,107,10,13,64.8,64.8,,12.7,12.7,20,1,1,14.4,14.4,,0,0,1,2,21,0,21,404,311,712,111,399,399,
W38FL,W3 8FL,W,76.1,85.5,205,,17.3,95.2,95.2,,19.5,15.3,21,,1.3,17.3,17.3,,0,0,0,3,21,0,21,542,397,,284,579,579,
W38FN,W3 8FN,W,57.7,59.9,205,,16.2,73.5,73.5,,10,11.1,21,,1,14.2,14.2,,0,0,0,5,16,0,16,644,323,,232,732,732,
W38FP,W3 8FP,W,77.4,108.5,331,,13.5,105.3,125.8,331,19.5,16,36,,1,17,18.7,36,0,0,0,2,10,1,11,741,574,,812,637,661,905
W38FR,W3 8FR,W,66.6,75.9,205,,16,80.9,80.9,,15,14.2,21,,1,15.3,15.3,,0,0,0,1,12,0,12,580,560,,560,582,582,
W38FS,W3 8FS,W,72.4,78.4,331,,18.5,70.2,85.5,331,19.5,16.9,36,,9,16.7,17.8,36,0,0,0,2,16,1,17,834,672,,416,756,785,1243
W38FT,W3 8FT,W,75,141.5,1096,,13,83.4,146.8,844.5,17.4,16.6,49,,1,14.9,17.3,44,0,0,0,1,22,2,24,562,443,,83,538,512,220
W38FU,W3 8FU,W,73.4,94.3,460,,16.3,90.7,113.8,460,18.5,14.3,36,,1,16.5,17.7,36,0,0,0,4,15,1,16,444,330,,82,452,424,0
W38FW,W3 8FW,W,68.6,69.5,77.35,,,69.6,69.6,,20,19.8,20,,,19.8,19.8,,0,0,0,0,5,0,5,855,186,,,855,855,
W38FX,W3 8FX,W,67.2,77.9,331,,14,68.5,81,331,19.2,17,36,,1,16.8,17.7,36,0,0,0,1,20,1,21,598,478,,149,620,591,0
W38GE,W3 8GE,W,67.9,59.3,79.91,,18,65.1,65.1,,19.5,15.6,20,,1.3,17.6,17.6,,0,0,0,3,21,0,21,974,777,,129,1095,1095,
W38GF,W3 8GF,W,72.7,117.4,460,,13,77.7,122,417,20,20.7,36,,1,19.4,21.5,36,0,0,0,1,20,3,23,660,658,,206,637,651,745
W38GG,W3 8GG,W,70.9,68.9,107,,,68.9,68.9,,18.5,15.5,20,,,15.5,15.5,,0,0,0,0,17,0,17,778,798,,,778,778,
W38GJ,W3 8GJ,W,107,113.7,460,8.4,11.6,138.2,165.4,374,10,11.3,36,1,1,13.8,16.4,36,0,0,5,8,23,3,26,290,269,206,237,232,233,246
W38GL,W3 8GL,W,11.4,108.2,593,8.2,11.8,156,272.6,505.7,1.2,9.3,39,1,1.2,15.5,23,38,0,0,9,6,6,3,9,438,332,334,279,585,501,333
W38GN,W3 8GN,W,107,148.2,593,6,14.3,140.7,230.2,409.2,10,13.8,39,1,1,13.9,21.5,36.6,0,0,3,6,10,5,15,399,353,168,386,298,264,196
W38GQ,W3 8GQ,W,107,151.3,593,5.5,14.3,130.1,186.4,505.7,10,13.3,39,1,1.3,12.6,16.4,38,1,0,1,3,17,3,20,419,344,249,399,368,334,141
W38GW,W3 8GW,W,77.8,69.7,205,5,18.3,81.2,81.2,,19.5,14.1,21,1,4,16.4,16.4,,0,0,1,3,19,0,19,284,188,16,91,314,314,
W38HA,W3 8HA,W,78.1,92.2,331,,22,85.5,94.9,331,19.5,16.9,36,,1,16.7,17.5,36,0,0,0,1,25,1,26,489,416,,225,468,481,798
W38HB,W3 8HB,W,78.1,100,460,,18.4,86.7,111.4,395.5,12.3,15,36,,1.1,15.3,16.9,36,0,0,0,7,46,4,50,441,233,,39,452,471,685
W38HD,W3 8HD,W,78.1,69.6,107,,19,78,78,,11.1,12.6,20,,1,14.4,14.4,,0,0,0,2,12,0,12,408,297,,109,458,458,
W38HE,W3 8HE,W,107,92.7,205,,14,106,106,,10,11.6,21,,1,13.3,13.3,,0,0,0,1,6,0,6,617,707,,119,701,701,
W38HF,W3 8HF,W,65.2,59.4,79.67,,15.5,62.4,62.4,,19.5,15.6,20,,1,16.7,16.7,,0,0,0,2,29,0,29,482,374,,405,471,471,
W38HG,W3 8HG,W,79.9,104.5,205,,,104.4,104.4,,18.5,15.9,21,,,15.8,15.8,,0,0,0,0,5,0,5,1094,819,,,1094,1094,
W38HJ,W3 8HJ,W,92.6,110.4,205,,22,128.2,128.2,,14.8,13.8,21,,1,16.4,16.4,,0,0,0,1,5,0,5,635,477,,1095,542,542,
W38HL,W3 8HL,W,40,43.6,107,8,18.3,59.4,59.4,,10,9,19.24,1,1,13.6,13.6,,0,0,1,3,7,0,7,356,327,496,267,374,374,
W38HP,W3 8HP,W,93.5,98.9,205,,15,110.9,110.9,,14.2,13.9,21,,1,15.7,15.7,,0,0,0,2,14,0,14,563,535,,327,516,516,
W38HQ,W3 8HQ,W,66.9,89.3,331,,15,80.7,101.6,331,10.9,14.1,36,,1,14.4,16.2,36,0,0,0,2,11,1,12,540,509,,3,589,540,0
W38HR,W3 8HR,W,78.3,72.3,80,,,72.3,72.3,,20,17.7,20,,,17.8,17.8,,0,0,0,0,8,0,8,668,131,,,585,585,
W38HS,W3 8HS,W,48.7,49.3,79.66,,22,61,61,,10,11.1,20,,1,15.4,15.4,,0,0,0,3,7,0,7,150,147,,27,182,182,
W38JA,W3 8JA,W,78.1,109.7,460,,18.5,81.7,135.7,460,10,14.2,36,,1,14.8,17.9,36,0,0,0,2,6,1,7,557,585,,215,616,655,889
W38JD,W3 8JD,W,107,94.9,205,,19,114,114,,10,10.1,21,,1,12.3,12.3,,0,0,0,1,4,0,4,430,415,,415,219,219,
W38JE,W3 8JE,W,77.9,67.5,107,,19.5,72,72,,14.6,14,20,,1,15.2,15.2,,0,0,0,2,21,0,21,432,294,,16,472,472,
W38JF,W3 8JF,W,78.9,88.2,331,6,17.5,87.4,96.4,331,11,13.8,36,1,1,14.5,15.3,36,0,0,1,2,26,1,27,311,192,130,234,290,312,877
W38JH,W3 8JH,W,75.9,142,1096,,23,90.9,157.9,1096,19.1,16.3,49,,1,16.1,18.3,49,0,0,0,2,14,1,15,534,407,,115,592,589,547
W38JJ,W3 8JJ,W,79.7,87.1,205,,21,91.8,91.8,,19.2,14.7,21,,1,15.7,15.7,,0,0,0,1,14,0,14,406,221,,158,394,394,
W38JL,W3 8JL,W,72.2,82.3,331,,18.8,91.7,107.7,331,10,10.3,36,,1.2,12.4,14,36,0,0,0,6,14,1,15,511,364,,171,616,579,68
W38JN,W3 8JN,W,58.8,84.2,205,5,18.2,97.9,97.9,,10,9.9,21,1,1.4,11.6,11.6,,0,0,1,5,30,0,30,293,241,241,137,272,272,
W38JP,W3 8JP,W,78.1,107.4,593,2,18.5,85,120.9,462,10,14.3,39,1,1,14,16.2,37.5,0,1,0,2,19,2,21,511,268,39,14,587,556,266
W38JS,W3 8JS,W,79.7,91.3,205,,,91.3,91.3,,19.7,17.2,21,,,17.1,17.1,,0,0,0,0,7,0,7,651,516,,,651,651,
W38JT,W3 8JT,W,77,83.5,205,,20,86.5,86.5,,10,11.7,21,,1,12.2,12.2,,0,0,0,1,21,0,21,533,472,,185,524,524,
W38JU,W3 8JU,W,36.2,67.3,205,,18.6,87.6,87.6,,6.8,8.3,21,,4.4,10,10,,0,0,0,5,12,0,12,392,400,,159,424,424,
W38JX,W3 8JX,W,23.5,24.1,35.43,,21.5,33.3,33.3,,3.7,4,7.46,,3.2,6.7,6.7,,0,0,0,11,3,0,3,360,322,,393,241,241,
W38JY,W3 8JY,W,57.8,123.5,593,8,28,94.8,144.6,593,9.5,12.6,39,1,4,11.9,14.6,39,0,0,1,1,9,1,10,396,334,657,54,405,365,0
W38LB,W3 8LB,W,59.8,92.1,460,5.3,26,81.7,103.3,395.5,10,12.2,36,1,9,11.9,13.5,36,0,1,2,1,27,2,29,627,407,146,1534,497,602,2019
W38LD,W3 8LD,W,205,257.5,460,,,137.8,257.4,417,21,23.6,36,,,14.3,23.6,36,0,0,0,0,4,3,7,710,649,,,274,507,818
W38LE,W3 8LE,W,107,110.8,331,,29,91.1,121.1,331,10,13.3,36,,8,10.7,13.9,36,0,0,0,1,7,1,8,600,375,,0,552,525,333
W38LJ,W3 8LJ,W,78.9,88.6,205,,,88.6,88.6,,19.5,15.5,21,,,15.5,15.5,,0,0,0,0,22,0,22,534,309,,,534,534,
W38LL,W3 8LL,W,107,119.5,205,,,119.5,119.5,,10,13.9,21,,,14,14,,0,0,0,0,8,0,8,948,951,,,711,711,
W38LN,W3 8LN,W,79.9,94.4,331,7,20,88.6,105.9,331,19.5,15.4,36,1,1,16.1,17.5,36,0,0,1,1,13,1,14,362,272,0,326,316,364,986
W38LP,W3 8LP,W,93.5,123,331,,,110.8,123,331,20,17.8,36,,,16.7,17.8,36,0,0,0,0,17,1,18,446,378,,,452,446,340
W38LR,W3 8LR,W,107,104.9,331,,17.5,99.8,120.8,331,10,13.6,36,,1,13.8,15.8,36,0,0,0,2,10,1,11,509,383,,90,483,585,1603
W38LS,W3 8LS,W,107,157.2,1096,,18,125.8,169.9,1096,16.2,16.1,49,,3.5,15.7,17.2,49,0,0,0,2,21,1,22,738,429,,157,759,724,0
W38LT,W3 8LT,W,79.7,100.4,331,7,17.6,93.6,117.3,331,10,14.2,36,1,3.6,14.2,16.4,36,0,0,1,5,27,3,30,489,359,142,198,562,533,275
W38LU,W3 8LU,W,93.3,119.5,331,,,89.3,119.5,331,19.5,18.1,36,,,15.6,18.1,36,0,0,0,0,7,1,8,670,364,,,613,586,394
W38LW,W3 8LW,W,79.9,133,460,2,19,89.3,142.8,356.8,19.5,17.8,36,1,1,14.9,19.2,36,1,0,0,1,20,5,25,481,376,148,328,506,481,381
W38LX,W3 8LX,W,77,107.3,331,,20,86.5,110.1,331,17.9,16.9,36,,1,15.5,17.5,36,0,0,0,1,28,3,31,634,441,,0,565,654,1491
W38LY,W3 8LY,W,78,133.1,593,7,14,102.4,163.8,593,20,16.2,39,1,1,17.3,20,39,0,0,1,1,7,1,8,415,416,13,930,399,349,0
W38LZ,W3 8LZ,W,54.8,130.9,460,,,48.5,130.8,460,10,16.2,36,,,11.3,16.2,36,0,0,0,0,4,1,5,444,224,,,379,444,707
W38NA,W3 8NA,W,79.7,176.2,1096,,17.3,94.7,192.6,662.8,19.8,18.8,49,,1,16.4,20.7,41.2,0,0,0,3,24,5,29,453,348,,62,430,431,433
W38NB,W3 8NB,W,93.3,253.8,1096,,,100.5,253.8,713.5,20,23.1,49,,,16.7,23.1,42.5,0,0,0,0,6,2,8,568,526,,,524,426,133
W38ND,W3 8ND,W,78.1,109.7,593,,16.5,85,117.8,462,10,15.3,39,,2.5,14.4,16.4,37.5,0,0,0,2,21,2,23,490,391,,33,497,488,390
W38NG,W3 8NG,W,79.9,107.9,331,,18.5,102.3,127.7,331,10,14.2,36,,1,14.8,17.1,36,0,0,0,2,8,1,9,685,613,,24,788,832,1185
W38NH,W3 8NH,W,68.8,85.6,205,4,21,103.2,103.2,,10,12.8,21,1,5,15.2,15.2,,0,1,0,2,12,0,12,591,589,139,603,528,528,
W38NL,W3 8NL,W,150,182.5,500,,,105,182.5,415,25,27.5,50,,,10,13.8,25,0,0,0,0,6,2,8,776,619,,,207,388,931
W38NP,W3 8NP,W,78.1,124.9,331,,,90.7,125,331,19.5,17.8,36,,,14.8,17.9,36,0,0,0,0,6,1,7,709,536,,,607,608,615
W38NR,W3 8NR,W,93.5,101.5,205,,13,106.7,106.7,,14.8,14.6,21,,1,15.4,15.4,,0,0,0,1,17,0,17,521,353,,0,521,521,
W38NS,W3 8NS,W,76.5,84.5,107,,,84.5,84.5,,19.5,16.1,20,,,16.1,16.1,,0,0,0,0,8,0,8,1046,746,,,785,785,
W38NT,W3 8NT,W,107,113,205,,18,126.6,126.6,,14.8,14,21,,1,15.9,15.9,,0,0,0,1,7,0,7,490,435,,349,510,510,
W38NU,W3 8NU,W,79.9,107.4,331,,18.5,104.5,117.8,331,10,14.2,36,,1,14.4,15.7,36,0,0,0,2,16,1,17,445,440,,10,448,469,814
W38NW,W3 8NW,W,360,319.9,360,,,59.5,319.9,360,180,158,180,,,15,158,180,0,0,0,0,2,13,15,568,575,,,683,455,420
W38NX,W3 8NX,W,54.8,91.9,331,,15.5,67.1,125.8,331,10,13.2,36,,1,13.6,18.6,36,0,0,0,4,7,2,9,322,305,,92,405,352,170
W38NY,W3 8NY,W,76.6,86.4,460,8,17.3,95.5,102.4,460,10,12.5,36,1,2.2,14.4,14.8,36,0,0,2,10,52,1,53,373,273,64,168,397,402,656
W38NZ,W3 8NZ,W,55.5,61.7,107,,18.4,73.8,73.8,,10,9.4,20,,1.2,11.7,11.7,,0,0,0,5,18,0,18,292,56,,51,326,326,
W38PA,W3 8PA,W,54.8,61.5,205,3,14.5,70.4,70.4,,10,12.5,21,1,1,14.5,14.5,,0,1,0,4,28,0,28,279,137,0,63,300,300,
W38PD,W3 8PD,W,80,86.2,205,,15,90.4,90.4,,10,14.1,21,,1,14.9,14.9,,0,0,0,2,34,0,34,585,452,,95,579,579,
W38PE,W3 8PE,W,40,60.7,107,,20.8,83.6,83.6,,10,8.3,19.98,,2.8,11.4,11.4,,0,0,0,4,7,0,7,638,539,,400,774,774,
W38PF,W3 8PF,W,107,137.6,460,,,117.4,137.6,460,19.5,18,36,,,16.9,18,36,0,0,0,0,16,1,17,766,513,,,718,676,0
W38PJ,W3 8PJ,W,35.3,37,66.73,7,23,48,48,,5.1,6,13.3,1,1,8.3,8.3,,0,0,1,1,4,0,4,249,125,0,572,169,169,
W38PN,W3 8PN,W,79.9,105.5,460,8,21,93.2,114.3,374,10,14.6,36,1,1.3,14.3,15.9,36,0,0,1,3,37,3,40,498,273,4,70,433,505,1383
W38PP,W3 8PP,W,79.7,116.5,500,,23.6,91.3,149.7,500,19.5,12.3,20,,2,12.5,10.7,0,0,0,0,5,12,2,14,380,88,,71,381,327,0
W38PU,W3 8PU,W,79.8,82.9,205,,21.5,90.2,90.2,,19.5,14.3,21,,1,15.9,15.9,,0,0,0,2,17,0,17,635,446,,666,482,482,
W38PX,W3 8PX,W,58.9,110.2,500,,22,59.8,122.7,500,13.4,12.9,20,,1,12.7,10.9,0,0,0,0,1,6,1,7,429,411,,458,353,303,0
W38QA,W3 8QA,W,79.7,103.9,331,,,84.9,103.8,331,10,14.8,36,,,13,14.8,36,0,0,0,0,12,1,13,525,483,,,438,404,0
W38QF,W3 8QF,W,63.8,55.4,79.67,10,,64.4,64.4,,13.8,14.4,20,9,,15.4,15.4,,0,0,1,0,5,0,5,727,469,373,,798,798,
